canonical_id,name,team,fotmob_id,carries_STILL_COMBINED_R1R2,carry_distance_STILL_COMBINED_R1R2,progressive_carries_STILL_COMBINED_R1R2,progressive_distance_STILL_COMBINED_R1R2,shot_ending_STILL_COMBINED_R1R2,goal_ending_STILL_COMBINED_R1R2,chance_ending_STILL_COMBINED_R1R2,assist_ending_STILL_COMBINED_R1R2,dist_per_carry_STILL_COMBINED_R1R2,dist_per_progressive_carry_STILL_COMBINED_R1R2,op_xa_STILL_COMBINED_R1R2,touches_r1,minutes_r1,touches_r2,minutes_r2,weight_r1,imputation_source,carries_imputed_r1,carries_imputed_r2,carry_distance_imputed_r1,carry_distance_imputed_r2,progressive_carries_imputed_r1,progressive_carries_imputed_r2,progressive_distance_imputed_r1,progressive_distance_imputed_r2,shot_ending_imputed_r1,shot_ending_imputed_r2,goal_ending_imputed_r1,goal_ending_imputed_r2,chance_ending_imputed_r1,chance_ending_imputed_r2,assist_ending_imputed_r1,assist_ending_imputed_r2,dist_per_carry_imputed_r1,dist_per_carry_imputed_r2,dist_per_progressive_carry_imputed_r1,dist_per_progressive_carry_imputed_r2,op_xa_imputed_r1,op_xa_imputed_r2
174249,Carl Starfelt,Celta Vigo,497662,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.0,38.0,0.0,0.0,1.0,touches,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
179271,Carles Aleñá,Alaves,637756,5.0,43.376,3.0,26.565,0.0,0.0,0.0,0.0,8.675,8.855,0.016,12.0,1.0,13.0,10.0,0.48,touches,2.4,2.6,20.82048,22.555519999999998,1.44,1.56,12.7512,13.8138,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.164000000000001,4.511,4.2504,4.6046000000000005,0.00768,0.008320000000000001
645745,Carlos Espí,Levante,1610744,1.0,7.341,0.0,-5.145,0.0,0.0,0.0,0.0,7.341,0.0,0.037,1.0,4.0,9.0,10.0,0.1,touches,0.1,0.9,0.7341000000000001,6.6069,0.0,0.0,-0.5145,-4.6305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7341000000000001,6.6069,0.0,0.0,0.0037,0.033299999999999996
710081,Carlos Maciá,Villarreal,1841906,6.0,42.292,1.0,12.075,0.0,0.0,0.0,0.0,7.049,12.075,0.017,38.0,34.0,15.0,11.0,0.7169811320754716,touches,4.30188679245283,1.69811320754717,30.322566037735847,11.969433962264153,0.7169811320754716,0.28301886792452835,8.65754716981132,3.4174528301886795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.054,1.9950000000000006,8.65754716981132,3.4174528301886795,0.012188679245283019,0.0048113207547169825
531219,Carlos Martín,Rayo Vallecano,1282015,2.0,18.097,1.0,14.07,1.0,0.0,0.0,0.0,9.048,14.07,0.069,28.0,57.0,0.0,0.0,1.0,touches,2.0,0.0,18.097,0.0,1.0,0.0,14.07,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.048,0.0,14.07,0.0,0.069,0.0
244707,Carlos Protesoni,Alaves,799914,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
588993,Carlos Romero,Espanyol,1395964,34.0,343.319,17.0,186.48,1.0,0.0,0.0,0.0,10.098,10.969,0.126,80.0,90.0,64.0,90.0,0.5555555555555556,touches,18.88888888888889,15.11111111111111,190.73277777777778,152.58622222222223,9.444444444444445,7.555555555555555,103.6,82.88,0.5555555555555556,0.4444444444444444,0.0,0.0,0.0,0.0,0.0,0.0,5.61,4.488,6.0938888888888885,4.875111111111111,0.07,0.055999999999999994
224860,Carlos Soler,Real Sociedad,708890,12.0,90.918,4.0,31.815,0.0,0.0,0.0,0.0,7.576,7.954,0.043,31.0,24.0,70.0,90.0,0.3069306930693069,touches,3.683168316831683,8.316831683168317,27.905524752475248,63.012475247524755,1.2277227722772277,2.772277227722772,9.765,22.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.325306930693069,5.25069306930693,2.441326732673267,5.512673267326732,0.013198019801980198,0.029801980198019797
494921,Carlos Álvarez,Levante,1209980,7.0,106.829,6.0,80.115,0.0,0.0,1.0,0.0,15.261,13.352,0.014,20.0,45.0,0.0,0.0,1.0,touches,7.0,0.0,106.829,0.0,6.0,0.0,80.115,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,15.261,0.0,13.352,0.0,0.014,0.0
new_2026_159,Cheikh Thiam,Villarreal,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250437,Chidera Ejuke,Sevilla,837270,7.0,142.22,6.0,125.475,1.0,1.0,0.0,0.0,20.317,20.912,0.0,3.0,12.0,21.0,45.0,0.125,touches,0.875,6.125,17.7775,124.4425,0.75,5.25,15.684375,109.79062499999999,0.125,0.875,0.125,0.875,0.0,0.0,0.0,0.0,2.539625,17.777375,2.614,18.298,0.0,0.0
514968,Clemens Riedel,Espanyol,1279557,13.0,130.442,5.0,78.54,0.0,0.0,0.0,0.0,10.034,15.708,0.016,83.0,90.0,34.0,66.0,0.7094017094017094,touches,9.222222222222223,3.7777777777777772,92.53577777777778,37.90622222222222,3.5470085470085473,1.4529914529914527,55.71641025641026,22.823589743589743,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.118136752136753,2.9158632478632476,11.143282051282052,4.564717948717949,0.011350427350427352,0.004649572649572649
709993,Cubo,Atletico Madrid,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
244716,Cucho Hernández,Real Betis,,13.0,96.876,4.0,12.39,1.0,0.0,1.0,0.0,7.452,3.098,0.175,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,6.5,6.5,48.438,48.438,2.0,2.0,6.195,6.195,0.5,0.5,0.0,0.0,0.5,0.5,0.0,0.0,3.726,3.726,1.549,1.549,0.0875,0.0875
new_2026_66,Curro Burgos,Getafe,1691462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
492898,César Tárrega,Valencia,1311985,23.0,195.203,6.0,24.255,0.0,0.0,0.0,0.0,8.487,4.042,0.036,67.0,90.0,72.0,90.0,0.48201438848920863,touches,11.086330935251798,11.913669064748202,94.09065467625899,101.11234532374101,2.8920863309352516,3.1079136690647484,11.691258992805755,12.563741007194244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.090856115107914,4.396143884892086,1.9483021582733813,2.0936978417266188,0.01735251798561151,0.018647482014388487
491436,Dani Cárdenas,Rayo Vallecano,1041445,,,,,,,,,,,,0.0,0.0,13.0,30.0,0.0,touches,,,,,,,,,,,,,,,,,,,,,,
593193,Dani Martinez,Atletico Madrid,1531100,10.0,77.02,5.0,6.93,0.0,0.0,0.0,0.0,7.702,1.386,0.025,88.0,90.0,0.0,0.0,1.0,touches,10.0,0.0,77.02,0.0,5.0,0.0,6.93,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.702,0.0,1.386,0.0,0.025,0.0
179370,Dani Olmo,Barcelona,614834,2.0,27.461,2.0,26.985,0.0,0.0,0.0,0.0,13.73,13.492,0.006,27.0,27.0,23.0,25.0,0.54,touches,1.08,0.9199999999999999,14.82894,12.63206,1.08,0.9199999999999999,14.571900000000001,12.413099999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.414200000000001,6.315799999999999,7.285680000000001,6.20632,0.0032400000000000003,0.00276
240071,Dani Raba,Valencia,784246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
new_2026_77,Dani Requena,Levante,1481503,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
442299,David Affengruber,Elche,1073980,26.0,272.492,9.0,66.465,0.0,0.0,0.0,0.0,10.48,7.385,0.014,109.0,90.0,62.0,90.0,0.6374269005847953,touches,16.57309941520468,9.426900584795321,173.69373099415208,98.79826900584796,5.736842105263158,3.263157894736842,42.366578947368424,24.09842105263158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.680233918128655,3.799766081871345,4.707397660818714,2.6776023391812864,0.008923976608187134,0.005076023391812865
576682,David Otorbi,Valencia,1600732,5.0,56.522,5.0,45.36,0.0,0.0,0.0,0.0,11.304,9.072,0.002,9.0,2.0,0.0,0.0,1.0,touches,5.0,0.0,56.522,0.0,5.0,0.0,45.36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.304,0.0,9.072,0.0,0.002,0.0
175204,David Soria,Getafe,581919,,,,,,,,,,,,41.0,90.0,42.0,90.0,0.4939759036144578,touches,,,,,,,,,,,,,,,,,,,,,,
700202,Davinchi,Getafe,1676086,4.0,43.299,4.0,42.105,0.0,0.0,0.0,0.0,10.825,10.526,0.03,22.0,45.0,0.0,0.0,1.0,touches,4.0,0.0,43.299,0.0,4.0,0.0,42.105,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.825,0.0,10.526,0.0,0.03,0.0
554605,Dean Huijsen,Real Madrid,1367619,35.0,344.306,19.0,161.28,0.0,0.0,0.0,0.0,9.837,8.488,0.032,92.0,90.0,85.0,90.0,0.519774011299435,touches,18.192090395480225,16.807909604519775,178.96131073446327,165.34468926553672,9.875706214689265,9.124293785310735,83.82915254237288,77.45084745762712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.113016949152542,4.723983050847457,4.411841807909604,4.0761581920903955,0.01663276836158192,0.015367231638418079
89572,Denis Suárez,Alaves,282281,30.0,347.499,19.0,179.865,0.0,0.0,1.0,0.0,11.583,9.467,0.262,34.0,57.0,32.0,28.0,0.5151515151515151,touches,15.454545454545453,14.545454545454547,179.01463636363638,168.48436363636364,9.787878787878787,9.212121212121213,92.65772727272727,87.20727272727274,0.0,0.0,0.0,0.0,0.5151515151515151,0.48484848484848486,0.0,0.0,5.967,5.6160000000000005,4.876939393939394,4.590060606060606,0.13496969696969696,0.12703030303030305
new_2026_140,Denzel Dumfries,Real Madrid,593118,9.0,94.438,6.0,43.89,1.0,0.0,0.0,0.0,10.493,7.315,0.041,55.0,90.0,53.0,80.0,0.5092592592592593,touches,4.583333333333334,4.416666666666666,48.09342592592593,46.344574074074075,3.055555555555556,2.944444444444444,22.35138888888889,21.53861111111111,0.5092592592592593,0.4907407407407407,0.0,0.0,0.0,0.0,0.0,0.0,5.343657407407408,5.149342592592593,3.725231481481482,3.589768518518518,0.020879629629629633,0.02012037037037037
149915,Diego Llorente,Real Betis,420568,6.0,57.463,4.0,37.17,0.0,0.0,0.0,0.0,9.577,9.292,0.005,70.0,90.0,0.0,0.0,1.0,touches,6.0,0.0,57.463,0.0,4.0,0.0,37.17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.577,0.0,9.292,0.0,0.005,0.0
171129,Diego Rico,Getafe,488718,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149838,Djené Dakonam,Getafe,421365,21.0,169.632,7.0,64.155,0.0,0.0,0.0,0.0,8.078,9.165,0.051,46.0,81.0,50.0,90.0,0.4791666666666667,touches,10.0625,10.937499999999998,81.28200000000001,88.35,3.354166666666667,3.645833333333333,30.7409375,33.41406249999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8707083333333334,4.2072916666666655,4.3915625,4.773437499999999,0.0244375,0.026562499999999996
235093,Dávid Hancko,Atletico Madrid,727897,30.0,250.247,13.0,143.535,0.0,0.0,0.0,0.0,8.342,11.041,0.251,113.0,90.0,82.0,90.0,0.5794871794871795,touches,17.384615384615387,12.615384615384613,145.01492820512823,105.23207179487179,7.533333333333334,5.466666666666666,83.1766923076923,60.35830769230768,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.834082051282052,3.5079179487179486,6.39811794871795,4.642882051282051,0.14545128205128208,0.10554871794871794
new_2026_67,Ebrahima Drammeh,Getafe,2110934,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
592810,Edu Altozano,Sevilla,1793858,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
420909,Edu Expósito,Espanyol,837089,20.0,220.791,8.0,117.81,1.0,0.0,0.0,0.0,11.04,14.726,0.077,74.0,86.0,69.0,88.0,0.5174825174825175,touches,10.34965034965035,9.65034965034965,114.25548251748252,106.53551748251748,4.13986013986014,3.86013986013986,60.964615384615385,56.84538461538462,0.5174825174825175,0.4825174825174825,0.0,0.0,0.0,0.0,0.0,0.0,5.713006993006993,5.326993006993006,7.620447552447553,7.105552447552448,0.039846153846153844,0.037153846153846155
475561,Eduardo Camavinga,Real Madrid,1015185,10.0,139.238,5.0,59.22,0.0,0.0,0.0,0.0,13.924,11.844,0.018,21.0,12.0,15.0,10.0,0.5833333333333334,touches,5.833333333333334,4.166666666666666,81.22216666666667,58.015833333333326,2.916666666666667,2.083333333333333,34.545,24.674999999999997,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.122333333333334,5.801666666666666,6.909,4.935,0.0105,0.007499999999999999
new_2026_68,Enes Ünal,Getafe,464486,6.0,66.014,5.0,45.045,1.0,0.0,0.0,0.0,11.002,9.009,0.01,26.0,45.0,34.0,90.0,0.43333333333333335,touches,2.6,3.4,28.606066666666667,37.40793333333333,2.166666666666667,2.833333333333333,19.5195,25.5255,0.43333333333333335,0.5666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,4.767533333333334,6.234466666666667,3.9039,5.1051,0.004333333333333334,0.005666666666666666
new_2026_78,Enzo Bardeli,Levante,1332540,20.0,214.709,9.0,52.08,0.0,0.0,2.0,0.0,10.735,5.787,0.156,27.0,45.0,31.0,90.0,0.46551724137931033,touches,9.310344827586206,10.689655172413794,99.95074137931034,114.75825862068967,4.189655172413793,4.810344827586207,24.24413793103448,27.83586206896552,0.0,0.0,0.0,0.0,0.9310344827586207,1.0689655172413794,0.0,0.0,4.997327586206896,5.737672413793104,2.693948275862069,3.0930517241379314,0.07262068965517242,0.0833793103448276
437677,Enzo Boyomo,Osasuna,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
432656,Eric García,Barcelona,940573,10.0,82.666,5.0,29.19,0.0,0.0,0.0,0.0,8.267,5.838,0.155,94.0,80.0,101.0,90.0,0.48205128205128206,touches,4.82051282051282,5.179487179487179,39.849251282051284,42.81674871794871,2.41025641025641,2.5897435897435894,14.071076923076925,15.118923076923076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.9851179487179484,4.28188205128205,2.814215384615385,3.023784615384615,0.07471794871794872,0.08028205128205128
new_2026_47,Ezequiel Ponce,Elche,493216,6.0,48.447,3.0,12.81,0.0,0.0,1.0,0.0,8.074,4.27,0.045,0.0,0.0,12.0,21.0,0.0,touches,0.0,6.0,0.0,48.447,0.0,3.0,0.0,12.81,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,8.074,0.0,4.27,0.0,0.045
new_2026_135,Facundo Bernal,Real Betis,1436133,7.0,57.503,1.0,1.68,0.0,0.0,0.0,0.0,8.215,1.68,0.022,72.0,90.0,44.0,58.0,0.6206896551724138,touches,4.344827586206897,2.655172413793103,35.69151724137931,21.811482758620688,0.6206896551724138,0.3793103448275862,1.042758620689655,0.6372413793103447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.098965517241379,3.1160344827586206,1.042758620689655,0.6372413793103447,0.013655172413793102,0.008344827586206896
new_2026_48,Facundo Buonanotte,Elche,1336566,6.0,75.87,3.0,49.14,2.0,0.0,0.0,0.0,12.645,16.38,0.0,0.0,0.0,13.0,26.0,0.0,touches,0.0,6.0,0.0,75.87,0.0,3.0,0.0,49.14,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.645,0.0,16.38,0.0,0.0
536884,Federico Redondo,Elche,1277343,22.0,254.748,8.0,98.175,0.0,0.0,0.0,0.0,11.579,12.272,0.023,73.0,60.0,63.0,81.0,0.5367647058823529,touches,11.808823529411764,10.191176470588236,136.73973529411765,118.00826470588235,4.294117647058823,3.7058823529411766,52.696875,45.478125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.215198529411765,5.3638014705882355,6.587176470588235,5.684823529411765,0.012345588235294117,0.010654411764705883
223255,Federico Valverde,Real Madrid,743533,26.0,260.958,13.0,136.395,0.0,0.0,2.0,1.0,10.037,10.492,0.2,72.0,90.0,79.0,90.0,0.4768211920529801,touches,12.397350993377483,13.602649006622517,124.4303046357616,136.52769536423844,6.198675496688741,6.801324503311259,65.03602649006623,71.35897350993378,0.0,0.0,0.0,0.0,0.9536423841059603,1.0463576158940397,0.4768211920529801,0.5231788079470199,4.785854304635762,5.251145695364239,5.002807947019868,5.489192052980133,0.09536423841059603,0.10463576158940398
new_2026_49,Fer Niño,Elche,1127224,10.0,118.26,4.0,26.565,0.0,0.0,0.0,0.0,11.826,6.641,0.026,30.0,69.0,29.0,69.0,0.5084745762711864,touches,5.084745762711864,4.915254237288136,60.13220338983051,58.1277966101695,2.0338983050847457,1.9661016949152543,13.507627118644068,13.057372881355933,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.013220338983051,5.8127796610169495,3.376779661016949,3.264220338983051,0.013220338983050845,0.012779661016949153
551086,Fermín López,Barcelona,1404415,7.0,60.406,1.0,-27.195,1.0,1.0,0.0,0.0,8.629,-27.195,0.033,58.0,90.0,51.0,90.0,0.5321100917431193,touches,3.724770642201835,3.275229357798165,32.14264220183486,28.263357798165135,0.5321100917431193,0.4678899082568807,-14.47073394495413,-12.72426605504587,0.5321100917431193,0.4678899082568807,0.5321100917431193,0.4678899082568807,0.0,0.0,0.0,0.0,4.591577981651376,4.037422018348623,-14.47073394495413,-12.72426605504587,0.017559633027522937,0.015440366972477065
464575,Ferran Jutglà,Celta Vigo,1102732,2.0,26.574,1.0,11.235,0.0,0.0,0.0,0.0,13.287,11.235,0.001,8.0,11.0,15.0,64.0,0.34782608695652173,touches,0.6956521739130435,1.3043478260869565,9.243130434782609,17.33086956521739,0.34782608695652173,0.6521739130434783,3.9078260869565216,7.327173913043478,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.621565217391304,8.665434782608695,3.9078260869565216,7.327173913043478,0.00034782608695652176,0.0006521739130434783
242169,Filip Ugrinic,Valencia,800615,16.0,150.494,6.0,88.935,1.0,0.0,1.0,0.0,9.406,14.822,0.134,30.0,35.0,52.0,69.0,0.36585365853658536,touches,5.853658536585366,10.146341463414634,55.058780487804874,95.43521951219512,2.1951219512195124,3.8048780487804876,32.53719512195122,56.39780487804878,0.36585365853658536,0.6341463414634146,0.0,0.0,0.36585365853658536,0.6341463414634146,0.0,0.0,3.441219512195122,5.9647804878048785,5.422682926829268,9.399317073170732,0.04902439024390244,0.08497560975609757
77359,Florian Lejeune,Rayo Vallecano,184521,25.0,257.179,14.0,141.54,0.0,0.0,0.0,0.0,10.287,10.11,0.035,74.0,90.0,60.0,90.0,0.5522388059701493,touches,13.805970149253731,11.194029850746269,142.02422388059702,115.15477611940297,7.73134328358209,6.26865671641791,78.16388059701492,63.37611940298507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.6808805970149265,4.606119402985074,5.583134328358209,4.52686567164179,0.01932835820895523,0.015671641791044775
227166,Fran García,Real Madrid,,19.0,211.713,12.0,136.395,0.0,0.0,2.0,1.0,11.143,11.366,0.089,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,9.5,9.5,105.8565,105.8565,6.0,6.0,68.1975,68.1975,0.0,0.0,0.0,0.0,1.0,1.0,0.5,0.5,5.5715,5.5715,5.683,5.683,0.0445,0.0445
466057,Fran Pérez,Rayo Vallecano,1284430,8.0,91.464,5.0,57.54,0.0,0.0,1.0,0.0,11.433,11.508,0.016,10.0,20.0,22.0,55.0,0.3125,touches,2.5,5.5,28.5825,62.8815,1.5625,3.4375,17.98125,39.558749999999996,0.0,0.0,0.0,0.0,0.3125,0.6875,0.0,0.0,3.5728125,7.8601875,3.5962499999999995,7.91175,0.005,0.011
new_2026_69,Francho Serrano,Getafe,1183650,3.0,15.656,1.0,7.35,0.0,0.0,0.0,0.0,5.219,7.35,0.018,0.0,0.0,57.0,90.0,0.0,touches,0.0,3.0,0.0,15.656,0.0,1.0,0.0,7.35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.219,0.0,7.35,0.0,0.018
new_2026_57,Gabriel Moscardo,Espanyol,1503655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
213102,Gabriel Suazo,Sevilla,659490,14.0,178.605,10.0,129.36,0.0,0.0,0.0,0.0,12.757,12.936,0.028,62.0,90.0,66.0,90.0,0.484375,touches,6.78125,7.21875,86.511796875,92.09320312499999,4.84375,5.15625,62.658750000000005,66.70125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.179171875,6.577828125,6.265875,6.670125,0.0135625,0.0144375
500046,Gavi,Barcelona,1279040,6.0,56.483,1.0,9.765,0.0,0.0,0.0,0.0,9.414,9.765,0.007,0.0,0.0,25.0,44.0,0.0,touches,0.0,6.0,0.0,56.483,0.0,1.0,0.0,9.765,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.414,0.0,9.765,0.0,0.007
499209,Georges Mikautadze,Villarreal,1117069,19.0,223.154,12.0,123.795,1.0,0.0,1.0,0.0,11.745,10.316,0.653,54.0,90.0,34.0,79.0,0.6136363636363636,touches,11.65909090909091,7.340909090909091,136.9354090909091,86.2185909090909,7.363636363636363,4.636363636363637,75.96511363636364,47.82988636363636,0.6136363636363636,0.38636363636363635,0.0,0.0,0.6136363636363636,0.38636363636363635,0.0,0.0,7.207159090909091,4.537840909090908,6.330272727272728,3.985727272727273,0.4007045454545455,0.25229545454545454
523234,Gerard Martín,Barcelona,1598982,10.0,80.299,5.0,37.38,0.0,0.0,0.0,0.0,8.03,7.476,0.005,108.0,90.0,75.0,90.0,0.5901639344262295,touches,5.9016393442622945,4.0983606557377055,47.38957377049181,32.9094262295082,2.9508196721311473,2.0491803278688527,22.06032786885246,15.319672131147543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.739016393442623,3.290983606557377,4.412065573770492,3.0639344262295083,0.0029508196721311475,0.0020491803278688526
93721,Gerard Moreno,Villarreal,246438,16.0,153.445,8.0,59.22,0.0,0.0,2.0,0.0,9.59,7.402,0.168,27.0,34.0,18.0,30.0,0.6,touches,9.6,6.4,92.067,61.378,4.8,3.2,35.532,23.688000000000002,0.0,0.0,0.0,0.0,1.2,0.8,0.0,0.0,5.754,3.8360000000000003,4.4412,2.9608000000000003,0.1008,0.06720000000000001
467020,Germán Valera,Elche,1102708,34.0,487.609,18.0,185.01,0.0,0.0,3.0,0.0,14.341,10.278,0.244,55.0,81.0,52.0,90.0,0.514018691588785,touches,17.47663551401869,16.52336448598131,250.64014018691586,236.96885981308412,9.252336448598129,8.747663551401871,95.09859813084111,89.91140186915888,0.0,0.0,0.0,0.0,1.542056074766355,1.457943925233645,0.0,0.0,7.371542056074765,6.969457943925234,5.283084112149532,4.9949158878504685,0.12542056074766353,0.11857943925233647
new_2026_147,Giorgi Kochorashvili,Sevilla,953958,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
451017,Giorgi Tsitaishvili,Metz,939061,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,even_split_fallback_no_data,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
482652,Giuliano Simeone,Atletico Madrid,1226147,18.0,205.003,13.0,117.39,2.0,0.0,0.0,0.0,11.389,9.03,0.057,29.0,33.0,64.0,90.0,0.3118279569892473,touches,5.612903225806452,12.38709677419355,63.925666666666665,141.07733333333334,4.053763440860215,8.946236559139786,36.605483870967745,80.78451612903227,0.6236559139784946,1.3763440860215055,0.0,0.0,0.0,0.0,0.0,0.0,3.5514086021505373,7.8375913978494625,2.815806451612903,6.2141935483870965,0.017774193548387097,0.03922580645161291
450782,Gonzalo Villar,Elche,881773,24.0,223.318,6.0,8.61,0.0,0.0,0.0,0.0,9.305,1.435,0.405,85.0,90.0,62.0,90.0,0.5782312925170068,touches,13.877551020408163,10.122448979591837,129.12945578231293,94.18854421768708,3.4693877551020407,2.5306122448979593,4.978571428571428,3.6314285714285712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.380442176870748,3.924557823129252,0.8297619047619048,0.6052380952380952,0.23418367346938776,0.17081632653061227
