source,native_id,name,team_name,team_norm,team_cluster,cluster_id
opta,447547,Lilian Brassier,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_52
whoscored,398931,Lilian Brassier,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_52
fotmob,1690128,Malik Pimpong,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_53
opta,687059,Malik Pimpong,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_53
whoscored,606459,Malik Pimpong,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_53
fotmob,1596359,Noël Aséko,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_54
opta,549875,Noël Aséko,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_54
whoscored,512330,Noël Aséko,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_54
fotmob,1738366,Otávio,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_55
opta,694362,Otávio,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_55
whoscored,557907,Otávio,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_55
fotmob,1126768,Raphael Onyedika,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_56
opta,503548,Raphael Onyedika,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_56
whoscored,425338,Raphael Onyedika,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_56
whoscored,605344,Keita Kosugi,Eintracht Frankfurt,eintracht frankfurt,eintracht frankfurt,new_2026_57
fotmob,1093782,Lukas Petkov,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_58
whoscored,406672,Lukas Petkov,Elversberg,elversberg,elversberg,new_2026_58
fotmob,1412933,Maurice Krattenmacher,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_59
whoscored,485137,Maurice Krattenmacher,Elversberg,elversberg,elversberg,new_2026_59
fotmob,1284464,Nediljko Labrovic,FC Augsburg,fc augsburg,augsburg,new_2026_6
whoscored,549132,David Mokwa,Elversberg,elversberg,elversberg,new_2026_60
fotmob,1603681,Francis Onyeka,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_61
whoscored,514447,Francis Onyeka,Elversberg,elversberg,elversberg,new_2026_61
fotmob,1280560,Lukas Pinckert,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_62
whoscored,446537,Lukas Pinckert,Elversberg,elversberg,elversberg,new_2026_62
fotmob,458602,Jan Gyamerah,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_63
whoscored,132011,Jan Gyamerah,Elversberg,elversberg,elversberg,new_2026_63
fotmob,1077911,Maximilian Rohr,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_64
whoscored,419916,Maximilian Rohr,Elversberg,elversberg,elversberg,new_2026_64
fotmob,962113,Lukasz Poreba,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_65
whoscored,424465,Lukasz Poreba,Elversberg,elversberg,elversberg,new_2026_65
fotmob,1366338,Felix Keidel,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_66
whoscored,438493,Felix Keidel,Elversberg,elversberg,elversberg,new_2026_66
fotmob,633721,Nicholas Mickelson,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_67
whoscored,372411,Nicholas Mickelson,Elversberg,elversberg,elversberg,new_2026_67
fotmob,1138725,Noel Futkeu,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_68
whoscored,486739,Noel Futkeu,Elversberg,elversberg,elversberg,new_2026_68
fotmob,1285926,Nicolas Kristof,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_69
whoscored,446532,Nicolas Kristof,Elversberg,elversberg,elversberg,new_2026_69
fotmob,1284464,Nediljko Labrović,FC Augsburg,fc augsburg,augsburg,new_2026_7
whoscored,513605,Cole Campbell,Elversberg,elversberg,elversberg,new_2026_70
fotmob,1245692,Lasse Günther,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_71
whoscored,425057,Lasse Günther,Elversberg,elversberg,elversberg,new_2026_71
fotmob,594886,Florian Le Joncour,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_72
whoscored,294026,Florian Le Joncour,Elversberg,elversberg,elversberg,new_2026_72
fotmob,1097361,Luca Sirch,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_73
whoscored,485040,Luca Sirch,Elversberg,elversberg,elversberg,new_2026_73
fotmob,763990,Amara Condé,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_74
whoscored,319396,Amara Condé,Elversberg,elversberg,elversberg,new_2026_74
fotmob,459010,Luca Schnellbacher,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_75
whoscored,446542,Luca Schnellbacher,Elversberg,elversberg,elversberg,new_2026_75
whoscored,534793,Noah Darvich,Elversberg,elversberg,elversberg,new_2026_76
fotmob,659051,Tim Boss,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_77
fotmob,962113,Łukasz Poręba,SV 07 Elversberg,sv 07 elversberg,elversberg,new_2026_78
fotmob,1180288,Ismael Saibari,FC Bayern München,fc bayern munchen,fc bayern munchen,new_2026_79
fotmob,1367047,Afonso Moreira,Bayer 04 Leverkusen,bayer 04 leverkusen,bayer leverkusen,new_2026_8
opta,551191,Afonso Moreira,Bayer Leverkusen,bayer leverkusen,bayer leverkusen,new_2026_8
whoscored,478033,Afonso Moreira,Bayer Leverkusen,bayer leverkusen,bayer leverkusen,new_2026_8
fotmob,1580371,Berkay Yilmaz,Sport-Club Freiburg,sportclub freiburg,freiburg,new_2026_80
opta,547313,Berkay Yilmaz,Freiburg,freiburg,freiburg,new_2026_80
whoscored,533130,Berkay Yilmaz,Freiburg,freiburg,freiburg,new_2026_80
fotmob,1436730,Keisuke Goto,Sport-Club Freiburg,sportclub freiburg,freiburg,new_2026_81
opta,587165,Keisuke Goto,Freiburg,freiburg,freiburg,new_2026_81
whoscored,550709,Keisuke Goto,Freiburg,freiburg,freiburg,new_2026_81
fotmob,737365,Florian Müller,Sport-Club Freiburg,sportclub freiburg,freiburg,new_2026_82
fotmob,1580371,Berkay Yılmaz,Sport-Club Freiburg,sportclub freiburg,freiburg,new_2026_83
fotmob,1133381,Albert Grønbæk,Hamburger SV,hamburger sv,hamburger sv,new_2026_84
opta,494779,Albert Grønbæk,Hamburger SV,hamburger sv,hamburger sv,new_2026_84
whoscored,424809,Albert Grønbæk,Hamburger SV,hamburger sv,hamburger sv,new_2026_84
fotmob,1283407,Bilal Nadir,Hamburger SV,hamburger sv,hamburger sv,new_2026_85
opta,546178,Bilal Nadir,Hamburger SV,hamburger sv,hamburger sv,new_2026_85
whoscored,422240,Bilal Nadir,Hamburger SV,hamburger sv,hamburger sv,new_2026_85
fotmob,1587901,Kofi Amoako,Hamburger SV,hamburger sv,hamburger sv,new_2026_86
opta,550884,Kofi Amoako,Hamburger SV,hamburger sv,hamburger sv,new_2026_86
fotmob,1324082,Martin Adeline,Hamburger SV,hamburger sv,hamburger sv,new_2026_87
opta,493355,Martin Adeline,Hamburger SV,hamburger sv,hamburger sv,new_2026_87
whoscored,430308,Martin Adeline,Hamburger SV,hamburger sv,hamburger sv,new_2026_87
fotmob,644459,Patson Daka,Hamburger SV,hamburger sv,hamburger sv,new_2026_88
opta,245419,Patson Daka,Hamburger SV,hamburger sv,hamburger sv,new_2026_88
whoscored,345560,Patson Daka,Hamburger SV,hamburger sv,hamburger sv,new_2026_88
fotmob,922892,Sebastiaan Bornauw,Hamburger SV,hamburger sv,hamburger sv,new_2026_89
opta,437738,Sebastiaan Bornauw,Hamburger SV,hamburger sv,hamburger sv,new_2026_89
whoscored,364235,Sebastiaan Bornauw,Hamburger SV,hamburger sv,hamburger sv,new_2026_89
fotmob,812652,Facundo Medina,Bayer 04 Leverkusen,bayer 04 leverkusen,bayer leverkusen,new_2026_9
opta,224868,Facundo Medina,Bayer Leverkusen,bayer leverkusen,bayer leverkusen,new_2026_9
whoscored,330672,Facundo Medina,Bayer Leverkusen,bayer leverkusen,bayer leverkusen,new_2026_9
fotmob,885005,Terem Moffi,Hamburger SV,hamburger sv,hamburger sv,new_2026_90
opta,438398,Terem Moffi,Hamburger SV,hamburger sv,hamburger sv,new_2026_90
whoscored,400505,Terem Moffi,Hamburger SV,hamburger sv,hamburger sv,new_2026_90
fotmob,1287871,Zakaria El Ouahdi,Hamburger SV,hamburger sv,hamburger sv,new_2026_91
opta,547774,Zakaria El Ouahdi,Hamburger SV,hamburger sv,hamburger sv,new_2026_91
whoscored,484526,Zakaria El Ouahdi,Hamburger SV,hamburger sv,hamburger sv,new_2026_91
whoscored,607388,Louis Lemke,Hamburger SV,hamburger sv,hamburger sv,new_2026_92
whoscored,602909,Shafiq Nandja,Hamburger SV,hamburger sv,hamburger sv,new_2026_93
fotmob,1338957,Bambasé Conté,TSG 1899 Hoffenheim,tsg 1899 hoffenheim,hoffenheim,new_2026_94
opta,513565,Bambasé Conté,Hoffenheim,hoffenheim,hoffenheim,new_2026_94
whoscored,433100,Bambasé Conté,Hoffenheim,hoffenheim,hoffenheim,new_2026_94
fotmob,1793498,Cajetan Lenz,TSG 1899 Hoffenheim,tsg 1899 hoffenheim,hoffenheim,new_2026_95
opta,695474,Cajetan Lenz,Hoffenheim,hoffenheim,hoffenheim,new_2026_95
fotmob,1445416,Mats Rots,TSG 1899 Hoffenheim,tsg 1899 hoffenheim,hoffenheim,new_2026_96
opta,576750,Mats Rots,Hoffenheim,hoffenheim,hoffenheim,new_2026_96
whoscored,475578,Mats Rots,Hoffenheim,hoffenheim,hoffenheim,new_2026_96
fotmob,1664759,Nathan De Cat,TSG 1899 Hoffenheim,tsg 1899 hoffenheim,hoffenheim,new_2026_97
opta,646003,Nathan De Cat,Hoffenheim,hoffenheim,hoffenheim,new_2026_97
whoscored,532302,Nathan De Cat,Hoffenheim,hoffenheim,hoffenheim,new_2026_97
fotmob,1899713,Natnael Abraha,TSG 1899 Hoffenheim,tsg 1899 hoffenheim,hoffenheim,new_2026_98
opta,627549,Natnael Abraha,Hoffenheim,hoffenheim,hoffenheim,new_2026_98
whoscored,399385,Adam Hlozek,Hoffenheim,hoffenheim,hoffenheim,new_2026_99
